0.05	1028	900.9950000000018	0	0	1028	485.3300000000082
0.05	1028	893.9080000000007	0	0	1028	485.3300000000082
0.05	1028	902.4570000000007	0	0	1028	485.3300000000082
0.05	1028	914.9719999999993	0	0	1028	485.3300000000082
0.05	1028	885.6060000000003	0	0	1028	485.3300000000082
0.1	1028	899.3470000000012	56	47.865999999999985	972	459.8630000000075
0.1	1028	900.3319999999998	49	44.50000000000001	979	461.77800000000775
0.1	1028	885.4310000000004	37	30.485	991	467.47700000000776
0.1	1028	896.482	59	52.692	969	460.7030000000075
0.1	1028	899.9990000000005	59	50.878	969	457.5250000000075
0.15000000000000002	1028	900.8739999999983	518	455.1980000000002	510	242.9379999999973
0.15000000000000002	1028	887.9120000000011	528	456.7330000000001	500	233.92199999999744
0.15000000000000002	1028	907.1970000000002	511	445.82499999999993	517	242.49499999999728
0.15000000000000002	1028	904.5419999999997	491	432.4480000000005	537	255.34799999999709
0.15000000000000002	1028	898.8700000000019	488	428.1539999999995	540	261.0549999999974
0.2	1028	895.0820000000015	839	733.7540000000009	189	89.6740000000002
0.2	1028	901.8959999999996	802	704.4019999999999	226	107.08000000000038
0.2	1028	902.7329999999996	812	710.4889999999999	216	100.36000000000031
0.2	1028	893.5970000000008	833	723.5170000000004	195	96.6870000000003
0.2	1028	917.9879999999997	811	722.186	217	103.03900000000031
0.25	1028	902.1019999999996	934	818.4129999999992	94	46.07500000000009
0.25	1028	887.4459999999999	941	810.7319999999995	87	41.082000000000086
0.25	1028	890.7170000000002	931	808.5269999999999	97	47.03100000000007
0.25	1028	891.5890000000002	931	810.4300000000003	97	44.94300000000009
0.25	1028	909.0919999999996	938	833.1799999999995	90	43.65500000000008
0.3	1028	920.4060000000002	985	882.0420000000001	43	19.071999999999985
0.3	1028	895.3019999999996	974	848.7489999999993	54	25.06699999999998
0.3	1028	892.4540000000002	980	849.7179999999997	48	23.083999999999982
0.3	1028	896.7999999999998	972	843.6699999999998	56	26.52199999999998
0.3	1028	897.3660000000002	968	843.2930000000006	60	25.580999999999975
0.35000000000000003	1028	899.045999999999	999	873.1499999999992	29	12.920999999999992
0.35000000000000003	1028	894.2890000000003	997	867.9290000000003	31	16.790999999999997
0.35000000000000003	1028	886.5869999999996	1000	860.969	28	12.008999999999993
0.35000000000000003	1028	894.0159999999996	996	864.2459999999994	32	15.53199999999999
0.35000000000000003	1028	892.7149999999997	989	860.1879999999994	39	17.879999999999985
0.4	1028	883.6690000000001	1019	875.6440000000002	9	4.417000000000001
0.4	1028	895.5690000000006	1010	879.6950000000005	18	8.448000000000002
0.4	1028	888.7390000000012	996	861.6000000000009	32	15.900999999999993
0.4	1028	895.5399999999997	1013	883.2439999999997	15	7.458000000000003
0.4	1028	899.8500000000006	998	873.697000000001	30	14.903999999999996
0.45	1028	895.497999999999	1013	882.9759999999991	15	6.9090000000000025
0.45	1028	886.8890000000005	1013	874.8600000000005	15	6.270000000000002
0.45	1028	898.1570000000007	1009	883.0010000000008	19	8.676
0.45	1028	906.499	1010	889.8749999999998	18	9.190999999999999
0.45	1028	898.4939999999999	1010	883.3959999999997	18	7.400000000000003
0.5	1028	894.9490000000001	1021	886.9519999999999	7	4.349
0.5	1028	918.5149999999995	1019	911.2839999999997	9	4.071000000000001
0.5	1028	900.3469999999996	1023	896.2379999999997	5	1.9810000000000003
0.5	1028	895.6750000000002	1013	881.4630000000002	15	7.335000000000003
0.5	1028	901.6690000000002	1013	889.3130000000002	15	7.384000000000001
