31.25	27.02429462539217	31.25	19.447043477094404	10.25	6.712860791048776
31.1875	27.141340124430112	31.25	19.661192741031762	8.5625	6.214587174543455
31.25	27.0358558214827	31.25	18.988483351758244	10.0	6.892024376045111
31.25	26.36403800634493	31.25	17.038559211388737	11.0	7.365459931328117
31.1875	26.896139941448848	31.25	20.96872671384698	10.0625	6.637664781382079
31.25	27.46475013540083	31.25	17.977416388346796	10.375	6.584783595532961
31.1875	26.0917102496176	31.25	20.550243307562077	9.4375	7.262650600848151
31.1875	27.46183431145851	31.25	18.91923624251254	9.5625	7.499739578812053
31.25	25.160733296150173	31.25	18.008678463452004	9.125	7.873015622999868
31.25	25.37592362851055	31.25	17.268106439329124	9.875	7.398268378478845
31.1875	25.441645853796487	31.25	17.893783836852393	11.9375	8.742630825443792
31.25	25.115980968299844	31.25	14.75	14.25	9.542667341996157
31.1875	25.792970820554967	31.25	19.363302920731268	9.4375	6.9459408110060945
31.1875	25.877641773353304	31.25	15.726172452316552	11.5625	8.767616195409103
31.1875	25.892128992224645	31.25	16.577469650100404	11.4375	6.547602137424051
31.1875	26.61582881952016	31.25	18.66313210583904	9.8125	6.948189962141219
31.1875	26.28502128114033	31.25	17.587282336961557	11.3125	8.977184622697697
31.1875	27.12752004422815	31.25	18.616189191131465	12.3125	11.228973405881769
31.25	26.82000186428032	31.25	20.17888748172208	9.5	7.5
31.1875	25.73474973163718	31.25	19.158875227945924	8.8125	6.7288441615183805
31.25	27.38955092731533	31.25	18.359261967737158	10.75	8.355387483534201
31.1875	26.954171175348723	31.25	17.84481717474292	11.3125	7.7032359271931945
31.1875	26.292153653704368	31.25	17.195566289017645	12.3125	8.872138623240735
31.125	26.464303788310776	31.25	18.119395685287078	10.375	6.253748875674495
31.25	26.94554694193458	31.25	17.067879188698285	11.875	8.99913190257816
31.125	26.071715996458693	31.25	18.036421485427756	9.625	7.330373455697875
31.1875	25.947588399502564	31.25	15.614496469627191	11.6875	9.101639618771994
31.25	26.60709491846113	31.25	19.152349725294805	9.25	8.496322733983215
31.1875	27.06755149159229	31.25	17.71828151937992	10.9375	8.158345037444787
31.1875	25.8050836803526	31.25	18.38987493160299	9.0625	6.485259728800382
31.25	26.123504741898625	31.25	19.450257067709927	8.75	6.485560885536423
31.25	26.557720158176227	31.25	17.206466807569765	10.875	6.5942683445549894
31.1875	25.957221418133336	31.25	20.101305927725193	9.6875	7.5723076898657515
31.25	27.400958012449127	31.25	20.24073862288627	9.0	6.0
31.25	26.446880723442604	31.25	18.86299286963763	8.625	7.025622748198198
31.1875	27.459558331298776	31.25	17.615689029952815	12.1875	8.776522303851339
31.25	25.508576988926684	31.25	16.215347668181526	12.625	9.399966755260362
31.1875	26.700231155366428	31.25	19.82580389290684	8.6875	5.944732437208591
31.0625	26.644579068733663	31.25	16.946607330082326	12.0625	7.749747979773278
31.1875	27.674940718093687	31.25	17.76759691123141	11.3125	8.928316960659496
31.25	25.165700864470278	31.25	17.426631917843448	9.125	6.584783595532961
31.1875	26.08452306924549	31.25	17.52676524633111	9.5625	6.204522040415362
31.25	25.728146066127657	31.25	19.155612754490523	10.0	7.607562027351469
31.25	26.001201895297072	31.25	18.39327322691641	9.25	8.38525491562421
31.25	25.78638206495824	31.25	18.653082855120758	9.125	6.936092199502541
31.1875	26.029355423252415	31.25	19.866743568083823	10.5625	7.84194451332066
31.25	26.025228145013447	31.25	18.22258214414192	9.75	7.838207703295441
31.1875	26.225509408779843	31.25	19.080421903092184	9.8125	7.795982539103073
31.1875	26.110866392174735	31.25	20.30240133580262	8.1875	6.287077520597308
31.25	25.711135719761582	31.25	15.702308747442205	12.0	8.782084035125148
31.25	25.26484712005992	31.25	16.813313177360374	9.625	6.450532923720334
31.125	26.879069459339547	31.25	17.858821349685986	11.25	8.735702604828074
31.1875	28.065144641529997	31.25	18.201991649267395	11.0625	7.644186925370153
31.25	26.23571039632813	31.25	16.075991415772776	12.75	9.490126448051154
31.125	26.73451654696602	31.25	19.14582199854579	9.75	6.950719387228922
31.125	26.009313235839198	31.25	18.46449295269166	9.0	7.079901129253148
31.25	26.11153959459304	31.25	19.106608804285496	9.0	7.558108228915487
31.125	27.905812566560392	31.25	20.14789070845879	9.75	7.790218225441442
31.25	25.53061887224828	31.25	18.67652269561976	9.75	7.964766161036995
31.25	25.425135201213777	31.25	18.07449860992	8.5	7.399324293474371
31.25	26.161756439505357	31.25	19.844709622466134	8.625	6.546707187586749
31.1875	26.62522006951304	31.25	19.237008603210636	8.9375	6.169164753027755
31.25	25.776685201941696	31.25	18.328597873268976	9.25	7.8222439235810075
31.1875	25.86797911994673	31.25	18.001736027394692	10.6875	9.654783464687336
31.25	25.611276813154007	31.25	19.106608804285496	7.375	4.998437255783052
31.25	26.53182051801195	31.25	17.415869200243783	10.75	7.013380069552769
31.25	27.35073125165029	31.25	19.437399517425163	9.25	7.180703308172536
31.1875	26.646338280334128	31.25	17.155538464297763	11.5625	8.623867679295643
31.25	26.465779792025778	31.25	19.129492936301265	9.875	8.417801078666566
31.25	26.700889498292	31.25	18.325187584305926	10.125	7.114026637566098
31.1875	26.00052583602878	31.25	18.826510563564348	9.4375	8.455536278084319
31.125	27.214139247824832	31.25	20.825165065372232	8.0	6.051859218455102
31.1875	26.622872567587443	31.25	19.437399517425163	11.0625	7.6278171025529975
31.1875	25.768728019636516	31.25	17.122718826167766	11.0625	8.67805241687327
31.125	26.081303169128645	31.25	17.675901674313533	10.0	6.2048368229954285
31.25	26.23809253737779	31.25	18.064121899500126	9.375	7.55707450009592
31.1875	26.043758249338747	31.25	20.0888650749613	10.0625	5.973574620777747
31.1875	25.549507700736623	31.25	16.315253599009733	12.4375	8.99283569014802
31.25	27.102813507088154	31.25	18.743332147726562	10.125	6.4408365139941255
31.25	26.553013011709236	31.25	18.31836510172237	9.625	6.584783595532961
31.125	26.879069459339547	31.25	19.22725929507375	9.5	6.782329983125268
31.25	26.190408549696205	31.25	16.909686573085853	11.75	7.949056547792323
31.1875	26.323038269736266	31.25	17.11906831576999	11.5625	7.9684436215612395
31.125	26.565661576554046	31.25	17.7464785239213	11.125	8.006833019365397
31.1875	26.192123696829167	31.25	18.491552125227347	9.0625	5.055550786017286
31.1875	26.130008491196477	31.25	18.18481509391833	9.8125	8.62567932107379
31.25	26.541241493193194	31.25	17.551709318468102	11.75	9.003471552684553
31.1875	26.552351002312395	31.25	18.191687662226393	9.8125	7.264801700666027
31.1875	25.712882836236002	31.25	19.073869560212476	7.9375	5.716956686034974
31.25	25.14333907817337	31.25	17.405099827349453	10.25	8.0583807306431
31.25	26.92234202293701	31.25	19.324531042175384	9.625	7.7852023095100105
31.1875	26.10607867432411	31.25	18.54218164078866	10.3125	8.029000171254202
31.25	25.76941016011038	31.25	17.354754391808605	9.875	6.89089072616886
31.25	26.21426138574192	31.25	18.713297411199342	10.25	6.219927652312364
31.25	25.616157010761782	31.25	17.275343701356565	9.875	7.415144974981946
31.25	25.754853911447448	31.25	17.651133108103853	10.625	8.680977767509832
31.25	26.543596214529785	31.25	19.279198634798075	9.625	6.352902879786531
31.1875	26.61348048921824	31.25	18.236296224836885	10.6875	8.251657030560589
31.25	25.9939896899264	31.25	17.51963184544698	11.25	8.78564169540279
31.1875	26.810023195625924	31.25	19.677080576142387	11.5625	8.985883025613008
31.1875	25.593501982925275	31.25	16.768646337734005	10.5625	6.990786347042799
31.25	26.025228145013447	31.25	16.429774800647756	12.25	8.613216588476108
31.1875	26.68149815415169	31.25	17.679437208237143	10.8125	8.726531026129456
31.1875	26.498157365182962	31.25	18.352452152232953	10.1875	8.017315245766502
31.1875	25.052990714683148	31.25	16.813313177360374	11.8125	10.168694299171355
31.1875	27.893141518122334	31.25	19.350387593017356	10.5625	8.023159835750501
31.25	26.020424669862713	31.25	17.778146697561027	10.125	8.305683295190107
31.1875	25.664223030319853	31.25	17.977416388346796	8.6875	6.798150024087436
31.25	26.252380844411046	31.25	19.178438414010667	10.5	8.74642784226795
31.25	25.64785566085399	31.25	18.471261462065875	11.0	7.897784499465657
31.25	26.93858756505248	31.25	19.060758117136896	10.0	6.910137480542627
31.1875	27.329514151371225	31.25	19.165398508770956	11.5625	10.43413119286891
31.1875	27.120607363221055	31.25	20.082641758493825	8.9375	7.749747979773278
31.25	27.430594233446712	31.25	19.64529205687714	10.125	8.365666440876064
31.25	27.359870248230344	31.25	20.873128658636684	9.125	5.429951657243368
31.25	27.118950938412052	31.25	18.19512297292876	11.375	9.339934421611321
31.1875	25.865562892579778	31.25	16.44878414959598	10.5625	7.825988356111961
