0.05	1435	1283.7470000000021	0	0	1435	688.7449999999982
0.05	1435	1243.007000000001	0	0	1435	688.7449999999982
0.05	1435	1249.102	0	0	1435	688.7449999999982
0.05	1435	1241.2780000000014	0	0	1435	688.7449999999982
0.05	1435	1250.9299999999987	0	0	1435	688.7449999999982
0.1	1435	1249.03	75	63.987000000000016	1360	654.4110000000009
0.1	1435	1268.2309999999984	80	72.40499999999997	1355	652.1510000000011
0.1	1435	1223.5970000000013	67	56.98	1368	654.9690000000011
0.1	1435	1265.534000000002	69	64.13299999999998	1366	655.2430000000011
0.1	1435	1272.3480000000004	60	53.125	1375	662.1060000000001
0.15000000000000002	1435	1260.0769999999984	732	635.5040000000007	703	340.0720000000032
0.15000000000000002	1435	1253.102000000001	705	610.5290000000003	730	351.57500000000374
0.15000000000000002	1435	1230.4509999999996	710	610.596000000001	725	348.37000000000364
0.15000000000000002	1435	1266.1939999999988	701	625.5040000000009	734	349.22100000000376
0.15000000000000002	1435	1244.2400000000025	743	645.8840000000004	692	331.620000000003
0.2	1435	1249.144000000001	1152	1004.4889999999999	283	133.89400000000046
0.2	1435	1247.3560000000007	1148	990.8480000000018	287	141.37300000000033
0.2	1435	1274.4149999999997	1121	996.2689999999981	314	146.32699999999997
0.2	1435	1240.0989999999986	1115	961.1640000000004	320	156.28199999999939
0.2	1435	1249.120000000003	1159	1015.1270000000018	276	128.34500000000045
0.25	1435	1280.078	1301	1163.0169999999998	134	65.90200000000009
0.25	1435	1277.1620000000014	1310	1167.6100000000001	125	61.72200000000012
0.25	1435	1260.3870000000009	1286	1133.5790000000006	149	68.6280000000001
0.25	1435	1263.0719999999994	1302	1143.296	133	63.607000000000134
0.25	1435	1266.526999999998	1303	1148.671999999999	132	58.56000000000015
0.3	1435	1261.209000000001	1360	1194.4350000000013	75	36.00000000000002
0.3	1435	1252.2830000000026	1375	1197.6100000000022	60	28.087999999999976
0.3	1435	1265.6050000000005	1357	1195.3690000000008	78	38.347000000000065
0.3	1435	1269.9859999999999	1365	1209.1660000000006	70	32.299999999999976
0.3	1435	1248.9250000000004	1360	1183.5899999999995	75	34.436
0.35000000000000003	1435	1264.2840000000022	1401	1233.424000000001	34	17.02499999999999
0.35000000000000003	1435	1254.6870000000026	1386	1207.1000000000024	49	24.20599999999998
0.35000000000000003	1435	1257.3400000000004	1396	1223.2309999999998	39	17.86299999999999
0.35000000000000003	1435	1244.887000000001	1392	1205.903000000001	43	21.93699999999999
0.35000000000000003	1435	1279.147000000002	1401	1250.611000000002	34	17.968999999999994
0.4	1435	1261.6419999999996	1402	1232.6689999999994	33	13.23599999999999
0.4	1435	1261.7430000000015	1404	1234.0550000000017	31	15.147999999999993
0.4	1435	1259.444999999999	1409	1237.5869999999989	26	12.138999999999996
0.4	1435	1268.173000000001	1409	1245.2980000000011	26	13.847999999999995
0.4	1435	1264.8310000000015	1411	1242.3270000000016	24	11.956999999999997
0.45	1435	1261.9159999999981	1423	1252.5429999999985	12	5.338000000000001
0.45	1435	1262.3180000000016	1420	1250.3150000000016	15	6.814000000000002
0.45	1435	1241.9389999999967	1417	1225.2289999999966	18	8.915000000000001
0.45	1435	1275.6800000000019	1415	1257.989000000002	20	10.149999999999999
0.45	1435	1265.909	1411	1244.8750000000005	24	12.958999999999996
0.5	1435	1261.3879999999992	1420	1248.4999999999993	15	6.9490000000000025
0.5	1435	1247.0270000000003	1416	1230.502	19	9.775999999999996
0.5	1435	1270.7240000000015	1425	1259.7830000000013	10	5.1560000000000015
0.5	1435	1250.2299999999998	1422	1238.8369999999995	13	4.893000000000001
0.5	1435	1248.5620000000015	1425	1238.0370000000014	10	4.480000000000001
